city,datetime,temp,humidity,pressure,wind_speed,wind_bearing,visibility,clouds,lat,lon
Quy Nhon,2026-03-22 06:00:00,27.35,66,1013,4.15,88,10000,47,13.7667,109.2333
Quy Nhon,2026-03-22 09:00:00,26.12,72,1011,3.31,91,10000,1,13.7667,109.2333
Quy Nhon,2026-03-22 12:00:00,23.75,86,1013,1.08,102,10000,2,13.7667,109.2333
Quy Nhon,2026-03-22 15:00:00,22.98,88,1014,1.49,287,10000,15,13.7667,109.2333
Quy Nhon,2026-03-22 18:00:00,21.87,90,1012,1.8,298,10000,19,13.7667,109.2333
Quy Nhon,2026-03-22 21:00:00,21.33,92,1012,2.05,289,10000,55,13.7667,109.2333
Quy Nhon,2026-03-23 00:00:00,22.46,87,1013,1.66,302,10000,60,13.7667,109.2333
Quy Nhon,2026-03-23 03:00:00,25.83,71,1014,1.94,50,10000,68,13.7667,109.2333
Quy Nhon,2026-03-23 06:00:00,26.68,66,1011,3.31,85,10000,64,13.7667,109.2333
Quy Nhon,2026-03-23 09:00:00,26.09,68,1010,3.01,96,10000,0,13.7667,109.2333
Quy Nhon,2026-03-23 12:00:00,23.47,83,1012,0.07,254,10000,0,13.7667,109.2333
Phan Thiet,2026-03-18 15:00:00,23.74,83,1013,5.01,86,10000,3,10.9333,108.1
Phan Thiet,2026-03-18 18:00:00,23.41,83,1013,3.91,75,10000,3,10.9333,108.1
Phan Thiet,2026-03-18 21:00:00,22.33,85,1012,3.02,54,10000,44,10.9333,108.1
Phan Thiet,2026-03-19 00:00:00,23.25,76,1013,3.36,59,10000,50,10.9333,108.1
Phan Thiet,2026-03-19 03:00:00,28.96,51,1014,5.59,98,10000,100,10.9333,108.1
Phan Thiet,2026-03-19 06:00:00,29.67,50,1011,6.38,118,10000,59,10.9333,108.1
Phan Thiet,2026-03-19 09:00:00,28.04,57,1010,5.68,108,10000,2,10.9333,108.1
Phan Thiet,2026-03-19 12:00:00,24.13,79,1011,4.1,83,10000,3,10.9333,108.1
Phan Thiet,2026-03-19 15:00:00,23.89,83,1013,5.03,83,10000,8,10.9333,108.1
Phan Thiet,2026-03-19 18:00:00,22.94,84,1012,3.77,73,10000,7,10.9333,108.1
Phan Thiet,2026-03-19 21:00:00,22.19,86,1011,3.26,59,10000,14,10.9333,108.1
Phan Thiet,2026-03-20 00:00:00,23.8,74,1013,2.71,56,10000,29,10.9333,108.1
Phan Thiet,2026-03-20 03:00:00,28.91,54,1014,5.55,100,10000,89,10.9333,108.1
Phan Thiet,2026-03-20 06:00:00,29.99,49,1011,6.08,125,10000,65,10.9333,108.1
Phan Thiet,2026-03-20 09:00:00,28.18,59,1010,5.61,104,10000,2,10.9333,108.1
Phan Thiet,2026-03-20 12:00:00,24.64,83,1012,4.19,81,10000,23,10.9333,108.1
Phan Thiet,2026-03-20 15:00:00,23.59,90,1013,3.56,72,10000,16,10.9333,108.1
Phan Thiet,2026-03-20 18:00:00,23.08,90,1012,3.45,74,10000,11,10.9333,108.1
Phan Thiet,2026-03-20 21:00:00,22.31,91,1012,3.13,56,10000,39,10.9333,108.1
Phan Thiet,2026-03-21 00:00:00,23.92,78,1014,3.07,43,10000,69,10.9333,108.1
Phan Thiet,2026-03-21 03:00:00,29.74,51,1014,5.13,95,10000,41,10.9333,108.1
Phan Thiet,2026-03-21 06:00:00,30.69,50,1011,7.06,122,10000,25,10.9333,108.1
Phan Thiet,2026-03-21 09:00:00,26.75,69,1011,5.62,100,10000,52,10.9333,108.1
Phan Thiet,2026-03-21 12:00:00,24.47,86,1012,4.39,85,10000,46,10.9333,108.1
Phan Thiet,2026-03-21 15:00:00,24.35,88,1013,6.12,87,10000,0,10.9333,108.1
Phan Thiet,2026-03-21 18:00:00,23.34,90,1012,4.45,75,10000,6,10.9333,108.1
Phan Thiet,2026-03-21 21:00:00,22.25,89,1011,3.34,55,10000,18,10.9333,108.1
Phan Thiet,2026-03-22 00:00:00,24.12,75,1013,2.68,33,10000,37,10.9333,108.1
Phan Thiet,2026-03-22 03:00:00,29.78,56,1013,6.07,95,10000,24,10.9333,108.1
Phan Thiet,2026-03-22 06:00:00,30.33,57,1010,7.59,112,10000,47,10.9333,108.1
Phan Thiet,2026-03-22 09:00:00,27.86,68,1010,6.8,100,10000,93,10.9333,108.1
Phan Thiet,2026-03-22 12:00:00,24.58,90,1011,6.14,81,10000,72,10.9333,108.1
Phan Thiet,2026-03-22 15:00:00,24.22,88,1012,6.18,80,10000,61,10.9333,108.1
Phan Thiet,2026-03-22 18:00:00,23.31,91,1011,4.87,75,10000,64,10.9333,108.1
Phan Thiet,2026-03-22 21:00:00,22.41,91,1010,3.76,65,10000,95,10.9333,108.1
Phan Thiet,2026-03-23 00:00:00,23.97,80,1012,3.24,41,10000,70,10.9333,108.1
Phan Thiet,2026-03-23 03:00:00,29.8,52,1012,6.45,97,10000,47,10.9333,108.1
Phan Thiet,2026-03-23 06:00:00,30.11,54,1009,7.27,113,10000,73,10.9333,108.1
Phan Thiet,2026-03-23 09:00:00,27.53,68,1009,6.41,99,10000,100,10.9333,108.1
Phan Thiet,2026-03-23 12:00:00,24.39,85,1011,4.7,83,10000,100,10.9333,108.1
Buon Ma Thuot,2026-03-18 15:00:00,20.72,83,1013,2.88,104,10000,0,12.6667,108.05
Buon Ma Thuot,2026-03-18 18:00:00,20.08,87,1013,2.43,110,10000,0,12.6667,108.05
Buon Ma Thuot,2026-03-18 21:00:00,18.81,89,1012,1.99,110,10000,14,12.6667,108.05
Buon Ma Thuot,2026-03-19 00:00:00,20.01,73,1014,1.07,108,10000,50,12.6667,108.05
Buon Ma Thuot,2026-03-19 03:00:00,30.11,33,1014,1.73,46,10000,23,12.6667,108.05
Buon Ma Thuot,2026-03-19 06:00:00,34.1,27,1010,2.11,337,10000,15,12.6667,108.05
Buon Ma Thuot,2026-03-19 09:00:00,34.26,27,1007,1.53,325,10000,10,12.6667,108.05
Buon Ma Thuot,2026-03-19 12:00:00,26.3,52,1010,3.89,80,10000,26,12.6667,108.05
Buon Ma Thuot,2026-03-19 15:00:00,21.52,78,1013,3.79,100,10000,4,12.6667,108.05
Buon Ma Thuot,2026-03-19 18:00:00,19.71,83,1012,2.81,106,10000,4,12.6667,108.05
Buon Ma Thuot,2026-03-19 21:00:00,18.36,88,1012,1.57,118,10000,8,12.6667,108.05
Buon Ma Thuot,2026-03-20 00:00:00,20.15,78,1014,1.56,116,10000,13,12.6667,108.05
Buon Ma Thuot,2026-03-20 03:00:00,31.2,37,1014,0.61,45,10000,6,12.6667,108.05
Buon Ma Thuot,2026-03-20 06:00:00,35.28,27,1010,2.12,334,10000,6,12.6667,108.05
Buon Ma Thuot,2026-03-20 09:00:00,34.12,29,1007,2.56,10,10000,36,12.6667,108.05
Buon Ma Thuot,2026-03-20 12:00:00,26.75,51,1011,3.41,102,10000,48,12.6667,108.05
Buon Ma Thuot,2026-03-20 15:00:00,22.08,72,1013,2.67,97,10000,12,12.6667,108.05
Buon Ma Thuot,2026-03-20 18:00:00,20.34,81,1013,1.69,108,10000,37,12.6667,108.05
Buon Ma Thuot,2026-03-20 21:00:00,19.05,86,1013,1.63,114,10000,61,12.6667,108.05
Buon Ma Thuot,2026-03-21 00:00:00,20.94,76,1014,1.9,107,10000,69,12.6667,108.05
Buon Ma Thuot,2026-03-21 03:00:00,31.13,33,1014,1.86,77,10000,54,12.6667,108.05
Buon Ma Thuot,2026-03-21 06:00:00,35.72,22,1010,2.05,63,10000,58,12.6667,108.05
Buon Ma Thuot,2026-03-21 09:00:00,34.01,25,1008,3.98,85,10000,32,12.6667,108.05
Buon Ma Thuot,2026-03-21 12:00:00,24.91,58,1011,4.74,79,10000,27,12.6667,108.05
Buon Ma Thuot,2026-03-21 15:00:00,21.94,77,1013,3.28,92,10000,2,12.6667,108.05
Buon Ma Thuot,2026-03-21 18:00:00,19.73,86,1013,1.94,97,10000,1,12.6667,108.05
Buon Ma Thuot,2026-03-21 21:00:00,18.7,90,1012,2.04,113,10000,2,12.6667,108.05
Buon Ma Thuot,2026-03-22 00:00:00,20.8,78,1014,2.4,105,10000,6,12.6667,108.05
Buon Ma Thuot,2026-03-22 03:00:00,30.58,38,1014,2.33,79,10000,19,12.6667,108.05
Buon Ma Thuot,2026-03-22 06:00:00,34.87,25,1009,3.26,64,10000,18,12.6667,108.05
Buon Ma Thuot,2026-03-22 09:00:00,34.05,26,1007,3.89,75,10000,34,12.6667,108.05
Buon Ma Thuot,2026-03-22 12:00:00,25.05,59,1010,4.98,84,10000,20,12.6667,108.05
Buon Ma Thuot,2026-03-22 15:00:00,21.27,86,1012,3.11,100,10000,4,12.6667,108.05
Buon Ma Thuot,2026-03-22 18:00:00,19.56,93,1012,2.21,104,10000,9,12.6667,108.05
Buon Ma Thuot,2026-03-22 21:00:00,18.71,91,1011,2.18,107,10000,43,12.6667,108.05
Buon Ma Thuot,2026-03-23 00:00:00,20.55,78,1013,2.0,100,10000,31,12.6667,108.05
Buon Ma Thuot,2026-03-23 03:00:00,31.05,32,1012,2.24,63,10000,27,12.6667,108.05
Buon Ma Thuot,2026-03-23 06:00:00,35.46,24,1008,2.8,66,10000,27,12.6667,108.05
Buon Ma Thuot,2026-03-23 09:00:00,34.48,23,1006,4.11,79,10000,9,12.6667,108.05
Buon Ma Thuot,2026-03-23 12:00:00,25.01,54,1009,4.14,81,10000,22,12.6667,108.05
Pleiku,2026-03-18 15:00:00,19.79,79,1014,1.99,70,10000,29,13.9833,108.0
Pleiku,2026-03-18 18:00:00,19.64,80,1014,1.65,75,10000,26,13.9833,108.0
Pleiku,2026-03-18 21:00:00,19.57,80,1013,1.66,97,10000,62,13.9833,108.0
Pleiku,2026-03-19 00:00:00,20.29,74,1015,0.49,52,10000,73,13.9833,108.0
Pleiku,2026-03-19 03:00:00,27.58,49,1015,0.41,241,10000,99,13.9833,108.0
Pleiku,2026-03-19 06:00:00,29.88,38,1010,2.04,231,10000,71,13.9833,108.0
Pleiku,2026-03-19 09:00:00,29.51,39,1009,1.63,157,10000,89,13.9833,108.0
Pleiku,2026-03-19 12:00:00,24.9,53,1011,2.56,80,10000,78,13.9833,108.0
Pleiku,2026-03-19 15:00:00,21.71,72,1013,2.48,84,10000,95,13.9833,108.0
Pleiku,2026-03-19 18:00:00,18.83,86,1012,2.09,89,10000,57,13.9833,108.0
Pleiku,2026-03-19 21:00:00,17.7,89,1013,0.81,191,10000,5,13.9833,108.0
Pleiku,2026-03-20 00:00:00,20.03,75,1014,0.61,88,10000,7,13.9833,108.0
Pleiku,2026-03-20 03:00:00,28.65,45,1014,1.74,246,10000,18,13.9833,108.0
Pleiku,2026-03-20 06:00:00,28.68,42,1011,2.38,209,10000,43,13.9833,108.0
Pleiku,2026-03-20 09:00:00,29.73,39,1009,3.35,115,10000,87,13.9833,108.0
Pleiku,2026-03-20 12:00:00,23.43,64,1012,2.11,51,10000,83,13.9833,108.0
Pleiku,2026-03-20 15:00:00,22.12,70,1014,1.63,68,10000,73,13.9833,108.0
Pleiku,2026-03-20 18:00:00,21.54,69,1013,1.09,93,10000,86,13.9833,108.0
Pleiku,2026-03-20 21:00:00,20.26,71,1013,1.16,96,10000,100,13.9833,108.0
Pleiku,2026-03-21 00:00:00,20.94,67,1015,1.08,126,10000,97,13.9833,108.0
Pleiku,2026-03-21 03:00:00,29.4,41,1015,1.34,170,10000,73,13.9833,108.0
Pleiku,2026-03-21 06:00:00,31.07,33,1011,1.62,175,10000,86,13.9833,108.0
Pleiku,2026-03-21 09:00:00,27.25,47,1010,1.36,55,10000,98,13.9833,108.0
Pleiku,2026-03-21 12:00:00,22.84,63,1013,3.0,82,10000,67,13.9833,108.0
Pleiku,2026-03-21 15:00:00,19.83,81,1014,2.51,70,10000,21,13.9833,108.0
Pleiku,2026-03-21 18:00:00,18.73,86,1013,1.88,71,10000,12,13.9833,108.0
Pleiku,2026-03-21 21:00:00,17.42,88,1013,1.67,78,10000,0,13.9833,108.0
Pleiku,2026-03-22 00:00:00,19.78,74,1015,1.46,77,10000,1,13.9833,108.0
Pleiku,2026-03-22 03:00:00,29.58,36,1015,1.7,121,10000,2,13.9833,108.0
Pleiku,2026-03-22 06:00:00,34.79,24,1010,1.58,145,10000,1,13.9833,108.0
Pleiku,2026-03-22 09:00:00,30.96,32,1008,4.07,107,10000,50,13.9833,108.0
Pleiku,2026-03-22 12:00:00,23.17,64,1012,3.2,79,10000,53,13.9833,108.0
Pleiku,2026-03-22 15:00:00,20.02,83,1014,2.43,73,10000,0,13.9833,108.0
Pleiku,2026-03-22 18:00:00,19.45,85,1012,1.96,66,10000,22,13.9833,108.0
Pleiku,2026-03-22 21:00:00,20.01,76,1011,1.25,91,10000,82,13.9833,108.0
Pleiku,2026-03-23 00:00:00,21.1,66,1013,0.84,97,10000,80,13.9833,108.0
Pleiku,2026-03-23 03:00:00,30.92,36,1013,0.97,128,10000,9,13.9833,108.0
Pleiku,2026-03-23 06:00:00,34.72,25,1008,2.2,150,10000,9,13.9833,108.0
Pleiku,2026-03-23 09:00:00,31.97,30,1007,2.01,131,10000,51,13.9833,108.0
Pleiku,2026-03-23 12:00:00,23.58,58,1011,2.89,92,10000,43,13.9833,108.0
Vinh,2026-03-18 15:00:00,22.65,88,1014,0.6,208,10000,45,18.6667,105.6667
Vinh,2026-03-18 18:00:00,22.22,90,1013,1.54,255,10000,43,18.6667,105.6667
Vinh,2026-03-18 21:00:00,21.48,92,1012,1.11,262,10000,28,18.6667,105.6667
Vinh,2026-03-19 00:00:00,21.8,89,1014,0.28,252,10000,24,18.6667,105.6667
Vinh,2026-03-19 03:00:00,25.84,71,1015,1.66,83,10000,56,18.6667,105.6667
Vinh,2026-03-19 06:00:00,27.94,62,1011,4.09,91,10000,48,18.6667,105.6667
Vinh,2026-03-19 09:00:00,25.71,71,1009,5.88,96,10000,28,18.6667,105.6667
Vinh,2026-03-19 12:00:00,23.05,83,1010,2.48,101,10000,42,18.6667,105.6667
Vinh,2026-03-19 15:00:00,22.31,86,1012,1.3,264,10000,14,18.6667,105.6667
Vinh,2026-03-19 18:00:00,21.44,90,1010,0.75,258,10000,9,18.6667,105.6667
Vinh,2026-03-19 21:00:00,20.88,93,1010,0.19,238,10000,6,18.6667,105.6667
Vinh,2026-03-20 00:00:00,21.8,88,1012,0.1,323,10000,5,18.6667,105.6667
Vinh,2026-03-20 03:00:00,26.59,67,1013,1.59,53,10000,8,18.6667,105.6667
Vinh,2026-03-20 06:00:00,27.75,68,1010,5.3,78,10000,7,18.6667,105.6667
Vinh,2026-03-20 09:00:00,24.8,82,1009,7.0,85,10000,41,18.6667,105.6667
Vinh,2026-03-20 12:00:00,22.93,91,1011,2.46,83,10000,53,18.6667,105.6667
Vinh,2026-03-20 15:00:00,22.66,93,1013,1.42,253,10000,43,18.6667,105.6667
Vinh,2026-03-20 18:00:00,22.64,93,1012,1.47,276,10000,53,18.6667,105.6667
Vinh,2026-03-20 21:00:00,22.46,93,1012,0.55,139,10000,45,18.6667,105.6667
Vinh,2026-03-21 00:00:00,22.78,90,1014,1.85,145,10000,46,18.6667,105.6667
Vinh,2026-03-21 03:00:00,27.43,67,1015,3.26,116,10000,38,18.6667,105.6667
Vinh,2026-03-21 06:00:00,26.76,71,1013,3.94,97,10000,65,18.6667,105.6667
Vinh,2026-03-21 09:00:00,26.89,69,1010,5.09,110,10000,63,18.6667,105.6667
Vinh,2026-03-21 12:00:00,23.65,86,1012,2.28,101,10000,53,18.6667,105.6667
Vinh,2026-03-21 15:00:00,23.33,89,1014,1.32,172,10000,80,18.6667,105.6667
Vinh,2026-03-21 18:00:00,22.63,92,1012,0.89,245,10000,88,18.6667,105.6667
Vinh,2026-03-21 21:00:00,22.25,93,1011,1.1,340,10000,71,18.6667,105.6667
Vinh,2026-03-22 00:00:00,22.88,90,1014,1.03,327,10000,78,18.6667,105.6667
Vinh,2026-03-22 03:00:00,25.9,76,1015,0.64,143,10000,72,18.6667,105.6667
Vinh,2026-03-22 06:00:00,26.32,76,1012,3.37,92,10000,81,18.6667,105.6667
Vinh,2026-03-22 09:00:00,26.24,76,1010,5.38,107,10000,74,18.6667,105.6667
Vinh,2026-03-22 12:00:00,23.16,88,1011,3.74,116,10000,48,18.6667,105.6667
Vinh,2026-03-22 15:00:00,22.92,90,1013,1.22,172,10000,44,18.6667,105.6667
Vinh,2026-03-22 18:00:00,22.21,92,1011,0.73,161,10000,34,18.6667,105.6667
Vinh,2026-03-22 21:00:00,21.36,95,1011,0.15,176,10000,0,18.6667,105.6667
Vinh,2026-03-23 00:00:00,22.18,91,1012,0.96,181,10000,1,18.6667,105.6667
Vinh,2026-03-23 03:00:00,26.38,72,1013,2.11,86,10000,32,18.6667,105.6667
Vinh,2026-03-23 06:00:00,27.98,68,1011,4.22,72,10000,41,18.6667,105.6667
Vinh,2026-03-23 09:00:00,26.5,72,1009,5.15,92,10000,36,18.6667,105.6667
Vinh,2026-03-23 12:00:00,23.53,86,1010,3.2,125,10000,37,18.6667,105.6667
